  2.9058245e+00 	 0.029068 	 21 	 2.93677 
  4.4371814e+00 	 0.0461396 	 29 	 5.56369 
  3.5957380e+00 	 -0.0028347 	 13 	 0.429368 
  3.6090096e+00 	 0.0310321 	 7 	 15.1028 
  6.8668322e+00 	 0.082274 	 23 	 8.797 
  2.5345639e+00 	 0.00779249 	 19 	 20.6636 
  3.6537393e+00 	 -0.0164114 	 15 	 18.3598 
  6.2332274e+00 	 -0.0158323 	 41 	 6.13637 
  5.3132408e+00 	 -0.00928423 	 17 	 7.95987 
  1.5843457e+00 	 0.00189679 	 41 	 11.4362 
  1.0115450e+00 	 -0.00208799 	 11 	 0.03332 
  1.8823460e+00 	 -0.0101862 	 13 	 6.25956 
  8.3194417e+00 	 -0.0299495 	 23 	 8.86878 
  6.7109634e+00 	 -0.0236335 	 15 	 3.9795 
  4.5265215e+00 	 0.0161313 	 13 	 4.76024 
  3.1000031e-01 	 0.00236943 	 15 	 2.21563 
  4.0120020e+00 	 0.0209776 	 25 	 2.72 
  1.7308046e+00 	 0.158501 	 5 	 0.024759 
  5.2438988e+00 	 0.0038519 	 45 	 1.27347 
  2.0721546e+01 	 -0.0294435 	 21 	 13.6754 
  1.1181418e+01 	 -0.0530474 	 13 	 9.31545 
  6.8515114e+00 	 0.0125052 	 35 	 5.47893 
  4.6886215e+01 	 -0.0221862 	 25 	 1.24341 
  5.5856269e+00 	 0.0251461 	 13 	 18.3797 
  5.2869103e-01 	 -0.00495348 	 17 	 15.1296 
  2.1119834e+00 	 -0.0149385 	 25 	 2.56138 
  1.2862868e+01 	 0.0418357 	 23 	 9.08154 
  3.6779815e+00 	 -0.00292309 	 33 	 6.21974 
  4.9410969e+00 	 -0.00459552 	 15 	 1.5102 
  1.6210464e+00 	 -0.0245849 	 3 	 0.286921 
  1.2745359e+00 	 0.00284083 	 37 	 17.009 
  1.0128233e+01 	 0.0628906 	 51 	 7.12596 
  2.8778976e+00 	 -0.019933 	 9 	 10.6006 
  4.7981113e+00 	 0.0231547 	 11 	 5.79996 
  1.9600421e+00 	 0.00198764 	 31 	 14.9519 
  7.8014338e+00 	 -0.021625 	 37 	 12.3045 
  1.8510792e+00 	 0.00682573 	 23 	 13.1937 
  6.3349214e-01 	 0.00482262 	 17 	 18.0545 
  8.3889908e+00 	 0.0427408 	 33 	 3.15316 
  1.1683137e+01 	 0.0205533 	 23 	 6.84057 
  7.6499473e+00 	 -0.00506982 	 37 	 2.85398 
  7.0462233e+00 	 0.00805511 	 35 	 13.7488 
  3.6210778e+01 	 -0.00364056 	 9 	 1.50254 
  8.4871878e-01 	 0.00619414 	 21 	 10.3079 
  1.4716880e-01 	 -0.00211373 	 9 	 0.543767 
  3.5985000e+00 	 -0.00745497 	 25 	 15.3257 
  3.9941817e+00 	 0.0394688 	 5 	 6.92076 
  1.6946688e+01 	 0.0422261 	 17 	 0.117706 
  7.5548063e+00 	 0.0748126 	 21 	 10.908 
  1.3373136e+01 	 0.0759798 	 7 	 1.22953 
  8.1528410e+00 	 0.0480714 	 15 	 1.01835 
  3.4563617e-01 	 -0.000591711 	 3 	 1.9643 
  6.2870556e+00 	 -0.0128491 	 27 	 10.4753 
  4.9588602e+00 	 0.00790245 	 33 	 2.31868 
  3.9438047e+00 	 0.00651852 	 19 	 12.631 
  3.5861576e+00 	 0.0449792 	 17 	 7.6944 
  6.5287088e+00 	 0.0215159 	 17 	 9.96291 
  1.9034549e+00 	 0.0204808 	 11 	 1.08139 
  2.5675313e+00 	 0.00562163 	 31 	 25.5552 
  4.9942900e+00 	 -0.00545675 	 15 	 12.0545 
  9.0115400e+00 	 0.0157787 	 17 	 10.2044 
  2.0852214e+00 	 -0.00412533 	 25 	 21.2984 
  2.1836958e+01 	 -0.00548055 	 9 	 1.94809 
  4.8931097e+00 	 0.00947933 	 9 	 18.8847 
  3.0430635e+00 	 0.0153006 	 21 	 6.62996 
  9.8294682e+00 	 -0.00976326 	 45 	 7.73901 
  1.2260198e+01 	 -0.00498711 	 19 	 6.56987 
  8.1997441e-01 	 0.00169446 	 17 	 20.6967 
  6.6676569e+00 	 0.0160745 	 23 	 15.4439 
  5.5669949e+00 	 0.0218049 	 23 	 12.9649 
  1.8523448e-01 	 -0.000783636 	 3 	 1.3209 
  2.0745514e+01 	 0.0487814 	 25 	 1.67856 
  1.2734583e+01 	 -0.00795007 	 31 	 5.68939 
  4.3292013e+00 	 0.00905213 	 23 	 9.17613 
  1.0517348e+01 	 -0.00622155 	 11 	 6.61744 
  4.2991664e+00 	 -0.00153287 	 15 	 0.549239 
  2.0044175e+01 	 -0.00372898 	 23 	 0.0863548 
  2.6072727e+00 	 -0.00246163 	 43 	 9.60874 
  3.2787032e+00 	 0.0165544 	 39 	 1.22775 
  7.6247689e-01 	 0.0108814 	 7 	 2.72027 
  2.0349959e+00 	 -0.0082449 	 15 	 11.5346 
  7.6612704e-01 	 -0.00415262 	 37 	 7.53014 
  5.8828310e+00 	 0.0223903 	 25 	 2.76845 
  5.5856326e+00 	 -0.00575278 	 15 	 5.22903 
  8.1116324e-01 	 0.0228505 	 5 	 0.414329 
  8.3273276e+00 	 0.0418526 	 7 	 3.03559 
  5.1341233e+00 	 0.0181183 	 11 	 17.5682 
  8.7472812e+00 	 0.0178442 	 17 	 4.00331 
  3.2286504e+00 	 0.0710795 	 17 	 0.182916 
  5.2675164e+00 	 -0.00407718 	 17 	 8.13207 
  3.7814203e+01 	 -0.0238066 	 23 	 0.808797 
  4.2738534e+00 	 0.00867151 	 11 	 9.6347 
  8.9268628e+00 	 0.0172868 	 39 	 1.59552 
  1.8426787e+00 	 -0.00526773 	 19 	 23.9675 
  1.3723909e+01 	 0.0137551 	 29 	 6.58376 
  1.8055798e+00 	 -0.00569541 	 13 	 28.0736 
  1.5186863e+01 	 -0.00964489 	 15 	 1.07535 
  8.2686236e+00 	 -0.0113478 	 41 	 7.77689 
  1.7088466e+01 	 0.0215414 	 21 	 13.5962 
  1.2126873e-01 	 -0.00128107 	 3 	 2.54379 
  5.2632205e+00 	 0.0104271 	 25 	 15.0754 
  5.5270448e-01 	 0.0010212 	 35 	 0.017507 
  1.3277060e+01 	 -0.0124481 	 7 	 9.80815 
  4.5908964e+00 	 -0.0118667 	 5 	 19.8661 
  1.0156723e+00 	 -0.00295441 	 23 	 16.2766 
  2.7412211e+01 	 0.0466108 	 15 	 1.91084 
  1.0399528e+01 	 -0.0064651 	 15 	 0.397166 
  2.3800578e+01 	 -0.0199776 	 23 	 13.6625 
  3.0242887e+00 	 -0.0913176 	 19 	 15.7936 
  6.0095436e+00 	 0.0160842 	 15 	 4.51512 
  1.3137877e+01 	 0.0199409 	 17 	 6.20891 
  2.1531204e+00 	 0.00571425 	 23 	 22.5624 
  5.8301918e-01 	 0.00649856 	 23 	 11.8784 
  1.0664776e+01 	 0.0304817 	 15 	 0.0271559 
  7.0032779e+00 	 0.00768299 	 17 	 13.4707 
  1.0074347e+00 	 0.000511446 	 21 	 9.97396 
  2.7477399e-01 	 0.000599752 	 17 	 0.078665 
  3.0719500e-01 	 0.00214409 	 19 	 0.0354662 
  8.7378635e+00 	 -0.00531547 	 19 	 13.8269 
  8.6335497e+00 	 -0.00841957 	 15 	 6.77601 
  1.3853627e+01 	 0.0414912 	 9 	 9.40486 
  2.1304364e-01 	 -0.000627409 	 9 	 1.42159 
  1.5620190e+00 	 -0.00209576 	 23 	 5.02097 
  5.3654692e+00 	 0.00349536 	 15 	 10.3532 
  2.3965943e+01 	 -0.00347366 	 13 	 1.87404 
  6.3415678e+00 	 -0.00683528 	 33 	 14.2553 
  8.5267225e+00 	 -0.00705291 	 27 	 10.9139 
  1.7861549e+00 	 -0.00216393 	 33 	 4.55023 
  8.4627225e-01 	 -0.0012625 	 27 	 6.67845 
  6.8826515e-01 	 6.17385e-05 	 25 	 13.2192 
  1.7252701e+00 	 -0.00314945 	 27 	 19.0318 
  4.0366582e-01 	 -0.00120883 	 17 	 0.0299281 
  8.6305082e+00 	 -0.00416635 	 31 	 3.12659 
  2.1816386e+00 	 0.00447804 	 17 	 4.02381 
  7.5170722e+00 	 -0.0350941 	 11 	 11.9403 
  1.8285144e+00 	 0.0676548 	 19 	 2.14593 
  6.7109176e-01 	 0.0150171 	 17 	 1.93259 
  7.1777249e-01 	 0.0543527 	 11 	 2.20794 
  1.6862344e+00 	 0.0584437 	 9 	 11.2043 
  1.7030455e+00 	 0.0700211 	 29 	 1.60959 
  1.3829675e+00 	 0.0644746 	 19 	 2.13796 
  1.3381339e+00 	 0.0556382 	 47 	 10.8198 
  1.1904208e+00 	 0.0333443 	 21 	 0.501923 
  1.4616106e+00 	 -0.0586965 	 87 	 1.74344 
  4.1207767e+00 	 -0.068442 	 31 	 1.16489 
  1.1669461e+00 	 0.0491774 	 5 	 2.28397 
  1.7316734e+00 	 -0.0229874 	 61 	 5.04841 
  3.0073919e+00 	 0.0201257 	 39 	 10.3709 
  4.2563633e+00 	 0.0132917 	 51 	 6.31571 
  1.2917313e+00 	 -0.0129471 	 71 	 4.48263 
  1.1801059e+00 	 0.0169783 	 7 	 10.9528 
  5.5374676e-01 	 0.00256922 	 9 	 1.11195 
  4.6858693e+00 	 -0.0346791 	 31 	 7.90225 
  7.8071271e-01 	 0.00737064 	 5 	 8.24597 
  4.4456372e+00 	 0.0508246 	 19 	 11.4033 
  2.9909005e+00 	 0.0206535 	 57 	 2.03196 
  1.2974699e+00 	 0.00237797 	 17 	 10.7654 
  1.9361762e+01 	 0.0454132 	 11 	 0.105897 
  3.9346478e+00 	 0.0218609 	 73 	 2.16114 
  1.5734981e+00 	 -0.00337654 	 99 	 0.51149 
  1.0334823e+00 	 0.0148758 	 9 	 2.23599 
  4.4606821e+01 	 0.0665086 	 5 	 0.595914 
  1.8555951e+00 	 0.0688214 	 11 	 1.05397 
  7.3318281e+00 	 -0.0407951 	 27 	 10.1141 
  2.4439012e+00 	 0.0558104 	 57 	 3.74708 
  2.7557065e+00 	 -0.0167559 	 65 	 4.60239 
  6.6948167e+00 	 0.0619985 	 23 	 10.0841 
  3.8689191e+01 	 0.0679986 	 7 	 5.8 
  7.7091850e-01 	 0.0134309 	 7 	 6.86197 
  8.5157700e-01 	 0.00237276 	 51 	 0.890201 
  7.1149250e+00 	 0.0396302 	 37 	 0.469974 
  7.2806087e+00 	 -0.0473324 	 73 	 9.30066 
  1.1672846e+00 	 0.00968757 	 13 	 1.37397 
  3.0364805e+00 	 0.0394812 	 71 	 6.7341 
  6.1468064e+00 	 -0.06886 	 33 	 1.79448 
  4.8783131e+00 	 0.0645853 	 5 	 2.314 
  2.9873618e+00 	 -0.0384549 	 45 	 5.82532 
  7.5864884e+00 	 0.0542842 	 17 	 1.5879 
  6.8398682e+00 	 -0.026328 	 27 	 11.3202 
  7.4295138e+00 	 0.0552515 	 57 	 1.81189 
  6.1001551e+00 	 0.0244428 	 57 	 8.30774 
  1.1329299e+00 	 -0.00160908 	 61 	 0.687375 
  8.0067990e+00 	 0.0573673 	 11 	 1.74581 
  2.1137964e+00 	 0.0334211 	 31 	 1.76994 
  1.0542380e+00 	 0.00371947 	 29 	 10.7045 
  7.4743136e+00 	 0.069535 	 43 	 1.93598 
  2.4345358e+01 	 0.0677592 	 5 	 2.15386 
  4.7176503e+00 	 0.0565236 	 49 	 1.44192 
  4.7150807e+01 	 0.0619618 	 7 	 1.92 
  1.1498460e+00 	 0.0306419 	 7 	 2.33983 
  4.5001659e+00 	 0.0342659 	 81 	 0.95903 
  1.0053024e+01 	 0.058869 	 7 	 2.21192 
  4.1986548e+01 	 0.0573636 	 5 	 10.7114 
  4.5741758e+01 	 0.0711503 	 59 	 0.795969 
  3.6710926e+01 	 0.0638397 	 5 	 0.741971 
  5.2059379e+00 	 -0.0474216 	 45 	 1.43237 
  1.3659673e+00 	 0.0125731 	 31 	 0.63253 
  5.1426615e+00 	 -0.0486696 	 39 	 2.20202 
  1.5628177e-01 	 0.00702838 	 7 	 0.66399 
  7.4807463e-01 	 0.0134575 	 7 	 0.0731253 
  6.3531398e+00 	 0.0552422 	 5 	 2.36175 
  1.1151960e+00 	 0.0728852 	 11 	 2.12327 
  1.1775859e+00 	 -0.018577 	 9 	 1.40099 
  7.1015226e+00 	 0.0570236 	 67 	 1.22856 
  1.4825130e+00 	 0.0405897 	 93 	 0.628697 
  3.0868213e+00 	 0.0502781 	 19 	 1.23983 
  5.6572009e-01 	 0.00417006 	 35 	 0.937164 
  3.7550313e+00 	 0.0428108 	 15 	 0.797043 
  3.5764010e+00 	 0.0380182 	 67 	 1.76674 
  2.6513158e+01 	 0.045939 	 33 	 2.04975 
  3.2983320e-01 	 0.000621948 	 21 	 0.0831251 
  4.8321149e-01 	 -0.0030817 	 25 	 0.0427082 
  1.2852305e+00 	 0.0254093 	 7 	 0.414082 
  9.7952225e-01 	 0.00972823 	 61 	 0.738512 
  1.1160968e+00 	 0.0119468 	 17 	 0.196672 
  1.3628776e+00 	 -0.00826145 	 87 	 2.59751e-05 
  3.0269210e+00 	 -0.0320005 	 47 	 1.68587 
  3.0085209e+00 	 0.0322756 	 59 	 1.16393 
  6.7247677e-01 	 0.00121942 	 9 	 0.0741381 
  4.9873252e+00 	 -0.0324023 	 45 	 0.587553 
  1.5925412e+00 	 0.0213044 	 9 	 2.09727 
  4.2172643e+00 	 -0.042334 	 77 	 0.029015 
  6.7956236e+00 	 0.0651112 	 7 	 2.32443 
  4.3306355e+00 	 0.035751 	 23 	 0.684559 
  7.7254101e-01 	 -0.00822384 	 47 	 0.983711 
  2.0260668e+01 	 0.0754858 	 9 	 0.10199 
  7.1679780e+00 	 0.0642572 	 15 	 1.74904 
  6.9955646e+00 	 -0.0376326 	 43 	 2.2711 
  6.6210345e-01 	 0.0126636 	 13 	 0.0492979 
  6.6076417e-01 	 0.0547943 	 5 	 1.24034 
  1.1106125e+00 	 -0.0264291 	 13 	 0.866002 
  7.2676404e+00 	 -0.0670818 	 17 	 6.94391 
  3.3381882e+00 	 -0.0699115 	 29 	 5.68218 
  5.1268201e+00 	 -0.047742 	 61 	 3.08409 
  8.0295808e-01 	 0.00297353 	 9 	 2.21372 
  7.1519481e+00 	 -0.00949401 	 57 	 0.488737 
  7.1258637e+00 	 0.0507585 	 51 	 0.417997 
  1.8408192e+00 	 0.0374141 	 9 	 5.03784 
  4.3456053e+00 	 0.0219504 	 15 	 1.93405 
  1.2327446e+01 	 0.0329238 	 49 	 1.31562 
  6.0349367e-01 	 -0.0471894 	 7 	 0.894864 
  4.8326087e+00 	 0.0685601 	 11 	 7.09964 
  5.4588163e+00 	 0.0371186 	 43 	 4.54688 
  1.3434312e+00 	 0.00752919 	 83 	 0.806303 
  1.1436039e+00 	 0.0103366 	 21 	 2.90713 
  2.9126340e+00 	 0.045582 	 19 	 5.27405 
  7.2982814e+00 	 0.0647619 	 55 	 5.50757 
  2.6461395e+00 	 0.0513002 	 39 	 3.14377 
  3.9228699e+01 	 0.0568691 	 11 	 0.399939 
  1.3531648e+00 	 0.0360962 	 15 	 1.78798 
  1.0059992e+00 	 -0.00141647 	 57 	 0.127226 
  3.5927728e+00 	 0.0266433 	 7 	 7.08596 
  3.1665705e-01 	 0.00768389 	 5 	 4.88775 
  6.1991124e+00 	 -0.064122 	 23 	 1.26169 
  1.0331423e+00 	 0.0233054 	 5 	 0.264663 
  1.8153113e+00 	 0.0374868 	 5 	 2.16074 
  7.5189635e-01 	 -0.0141001 	 47 	 0.744241 
  5.0828459e-01 	 0.0161543 	 11 	 0.877074 
  1.2269304e+00 	 0.0567068 	 7 	 2.53653 
  1.1915531e+00 	 0.0445195 	 13 	 2.40232 
  6.9123984e+00 	 0.0383477 	 61 	 0.0237802 
  1.4370196e+00 	 -0.0130008 	 9 	 0.446812 
  3.6964047e+00 	 0.0123494 	 15 	 1.14623 
  2.7837414e+00 	 0.055047 	 13 	 0.676595 
  3.7064185e+00 	 -0.053141 	 49 	 0.252357 
  1.1391666e+00 	 0.00196945 	 51 	 2.06746 
  2.4646873e+01 	 0.0484369 	 7 	 0.775953 
  9.7838849e-01 	 0.00694312 	 61 	 0.806148 
  1.2788510e+00 	 -0.0084987 	 11 	 0.0391785 
  1.7857122e+00 	 0.0376396 	 5 	 1.59385 
  8.6536644e-01 	 0.00643239 	 11 	 4.98082 
  5.6387761e+00 	 0.0688214 	 19 	 1.72399 
  4.5016314e+01 	 0.0660404 	 11 	 0.375645 
  7.8033170e+00 	 0.0586717 	 33 	 0.883954 
  1.4347755e+00 	 0.000317161 	 45 	 0.538635 
  6.3235397e+00 	 0.0555793 	 17 	 0.305983 
  1.0161734e+01 	 0.0336344 	 27 	 2.06594 
  1.4379275e+00 	 -0.00160132 	 33 	 0.866694 
  8.3506696e+00 	 0.048889 	 19 	 1.50138 
  6.2323018e+00 	 0.0707075 	 9 	 0.385989 
  2.9145743e+01 	 0.0376703 	 69 	 1.84178 
  3.1218363e+01 	 0.0542755 	 5 	 1.01563 
  9.9676808e+00 	 0.0360924 	 49 	 0.425854 
  6.3352832e+00 	 0.0323036 	 11 	 1.61796 
  2.8553040e+01 	 0.0197274 	 23 	 1.15395 
  4.6636632e+01 	 0.0289375 	 17 	 0.0279751 
  2.4389905e+00 	 0.00782097 	 51 	 1.25003 
  4.3634579e+00 	 0.015036 	 21 	 1.78067 
  6.2076179e+00 	 0.0228189 	 13 	 2.01564 
  6.2187148e+00 	 0.0275165 	 29 	 1.84246 
  6.3602364e+00 	 0.0265339 	 47 	 2.3158 
  7.6747709e+00 	 0.023662 	 41 	 6.25367 
  1.0502223e+00 	 0.0441424 	 5 	 0.479989 
  1.0095312e+00 	 0.00364235 	 55 	 4.52674 
  1.7099731e+00 	 0.0575941 	 19 	 7.01006 
  1.2136858e+00 	 0.0466778 	 15 	 2.4381 
  5.1534529e+00 	 -0.0444166 	 13 	 1.92869 
  2.0630180e+00 	 0.0395848 	 25 	 1.5038 
  1.5301409e+00 	 0.055201 	 79 	 5.94901 
  5.0821966e+00 	 0.0608255 	 53 	 8.30632 
  1.4176790e+00 	 -0.0443063 	 11 	 8.84942 
  2.5800181e+00 	 0.0439838 	 5 	 5.65668 
  2.1540180e+00 	 -0.0675465 	 21 	 6.9124 
  2.1290621e+00 	 -0.058244 	 41 	 11.7201 
  1.0292509e+00 	 -0.013202 	 5 	 3.8771 
  6.2467898e-01 	 0.0191618 	 9 	 8.96208 
  5.4814702e+00 	 -0.0686792 	 25 	 11.0776 
  5.6193749e+00 	 -0.0470545 	 57 	 3.56762 
  1.1718527e+00 	 0.042932 	 19 	 12.8686 
  1.5291615e+00 	 -0.0513864 	 7 	 1.12278 
  7.1959396e+00 	 0.0216822 	 53 	 7.93015 
  7.0704656e+00 	 -0.0403088 	 15 	 10.9107 
  9.6158351e+00 	 -0.0508789 	 13 	 4.63144 
  7.7327573e+00 	 0.0342269 	 43 	 7.03649 
  3.1110275e+00 	 -0.0705944 	 17 	 12.2647 
  2.3444918e+01 	 -0.0452767 	 31 	 8.29927 
