  0.0000000e+00 	 2.06048e-09 
  2.0000000e-03 	 -8.43583e-09 
  4.0000000e-03 	 -2.04633e-08 
  6.0000000e-03 	 -3.3979e-08 
  8.0000000e-03 	 -4.89115e-08 
  1.0000000e-02 	 -6.98197e-08 
  1.2000000e-02 	 -8.36726e-08 
  1.4000000e-02 	 -1.14627e-07 
  1.6000000e-02 	 -1.74676e-07 
  1.8000000e-02 	 -2.52926e-07 
  2.0000000e-02 	 -3.49115e-07 
  2.2000000e-02 	 3.18253e-05 
  2.4000000e-02 	 0.000100701 
  2.6000000e-02 	 0.000563059 
  2.8000000e-02 	 6.61712e-05 
  3.0000000e-02 	 0.000791305 
  3.2000000e-02 	 0.00235427 
  3.4000000e-02 	 0.00382335 
  3.6000000e-02 	 0.0041938 
  3.8000000e-02 	 0.00293473 
  4.0000000e-02 	 0.000349898 
  4.2000000e-02 	 -0.00243245 
  4.4000000e-02 	 -0.00386623 
  4.6000000e-02 	 -0.00264755 
  4.8000000e-02 	 0.00164324 
  5.0000000e-02 	 0.00820086 
  5.2000000e-02 	 0.0151363 
  5.4000000e-02 	 0.0200922 
  5.6000000e-02 	 0.0211279 
  5.8000000e-02 	 0.0175418 
  6.0000000e-02 	 0.0102926 
  6.2000000e-02 	 0.00181414 
  6.4000000e-02 	 -0.00475869 
  6.6000000e-02 	 -0.00670504 
  6.8000000e-02 	 -0.00277491 
  7.0000000e-02 	 0.00621897 
  7.2000000e-02 	 0.0175322 
  7.4000000e-02 	 0.0273452 
  7.6000000e-02 	 0.0320764 
  7.8000000e-02 	 0.0296954 
  8.0000000e-02 	 0.0205557 
  8.2000000e-02 	 0.00741432 
  8.4000000e-02 	 -0.00542478 
  8.6000000e-02 	 -0.013486 
  8.8000000e-02 	 -0.0138226 
  9.0000000e-02 	 -0.00598935 
  9.2000000e-02 	 0.00765669 
  9.4000000e-02 	 0.0226838 
  9.6000000e-02 	 0.0340694 
  9.8000000e-02 	 0.0379406 
  1.0000000e-01 	 0.0334954 
  1.0200000e-01 	 0.0208782 
  1.0400000e-01 	 0.00674259 
  1.0600000e-01 	 -0.0042129 
  1.0800000e-01 	 -0.00657105 
  1.1000000e-01 	 0.0016697 
  1.1200000e-01 	 0.0191797 
  1.1400000e-01 	 0.0419718 
  1.1600000e-01 	 0.0629237 
  1.1800000e-01 	 0.0770562 
  1.2000000e-01 	 0.0805787 
  1.2200000e-01 	 0.0729314 
  1.2400000e-01 	 0.0568896 
  1.2600000e-01 	 0.0375657 
  1.2800000e-01 	 0.0206639 
  1.3000000e-01 	 0.0105933 
  1.3200000e-01 	 0.00908963 
  1.3400000e-01 	 0.0148075 
  1.3600000e-01 	 0.0240002 
  1.3800000e-01 	 0.0320281 
  1.4000000e-01 	 0.0351441 
  1.4200000e-01 	 0.0319231 
  1.4400000e-01 	 0.0238335 
  1.4600000e-01 	 0.0147591 
  1.4800000e-01 	 0.00964912 
  1.5000000e-01 	 0.0127761 
  1.5200000e-01 	 0.0262083 
  1.5400000e-01 	 0.0490196 
  1.5600000e-01 	 0.077491 
  1.5800000e-01 	 0.106216 
  1.6000000e-01 	 0.12971 
  1.6200000e-01 	 0.143978 
  1.6400000e-01 	 0.147517 
  1.6600000e-01 	 0.141465 
  1.6800000e-01 	 0.128899 
  1.7000000e-01 	 0.113594 
  1.7200000e-01 	 0.0987045 
  1.7400000e-01 	 0.0858338 
  1.7600000e-01 	 0.0747951 
  1.7800000e-01 	 0.0640813 
  1.8000000e-01 	 0.051833 
  1.8200000e-01 	 0.0368101 
  1.8400000e-01 	 0.0192644 
  1.8600000e-01 	 0.000970552 
  1.8800000e-01 	 -0.0151858 
  1.9000000e-01 	 -0.0260787 
  1.9200000e-01 	 -0.0292963 
  1.9400000e-01 	 -0.0238331 
  1.9600000e-01 	 -0.0102946 
  1.9800000e-01 	 0.00941474 
  2.0000000e-01 	 0.0327572 
  2.0200000e-01 	 0.0572976 
  2.0400000e-01 	 0.0812311 
  2.0600000e-01 	 0.103532 
  2.0800000e-01 	 0.123726 
  2.1000000e-01 	 0.141445 
  2.1200000e-01 	 0.155622 
  2.1400000e-01 	 0.164765 
  2.1600000e-01 	 0.168405 
  2.1800000e-01 	 0.166446 
  2.2000000e-01 	 0.159176 
  2.2200000e-01 	 0.147236 
  2.2400000e-01 	 0.131576 
  2.2600000e-01 	 0.113386 
  2.2800000e-01 	 0.0940062 
  2.3000000e-01 	 0.0748369 
  2.3200000e-01 	 0.0572347 
  2.3400000e-01 	 0.0424191 
  2.3600000e-01 	 0.0313878 
  2.3800000e-01 	 0.0248486 
  2.4000000e-01 	 0.0231728 
  2.4200000e-01 	 0.0263726 
  2.4400000e-01 	 0.0341045 
  2.4600000e-01 	 0.0456973 
  2.4800000e-01 	 0.0602037 
  2.5000000e-01 	 0.0764683 
  2.5200000e-01 	 0.0932138 
  2.5400000e-01 	 0.109129 
  2.5600000e-01 	 0.122958 
  2.5800000e-01 	 0.133595 
  2.6000000e-01 	 0.140154 
  2.6200000e-01 	 0.142026 
  2.6400000e-01 	 0.138919 
  2.6600000e-01 	 0.130872 
  2.6800000e-01 	 0.118249 
  2.7000000e-01 	 0.101706 
  2.7200000e-01 	 0.0821454 
  2.7400000e-01 	 0.0606506 
  2.7600000e-01 	 0.0384118 
  2.7800000e-01 	 0.0166464 
  2.8000000e-01 	 -0.00347993 
  2.8200000e-01 	 -0.0209258 
  2.8400000e-01 	 -0.0348435 
  2.8600000e-01 	 -0.0445905 
  2.8800000e-01 	 -0.0498295 
  2.9000000e-01 	 -0.0504769 
  2.9200000e-01 	 -0.0467169 
  2.9400000e-01 	 -0.0389766 
  2.9600000e-01 	 -0.0278878 
  2.9800000e-01 	 -0.0142365 
  3.0000000e-01 	 0.0010932 
  3.0200000e-01 	 0.0171787 
  3.0400000e-01 	 0.0331567 
  3.0600000e-01 	 0.0480737 
  3.0800000e-01 	 0.0613684 
  3.1000000e-01 	 0.0724674 
  3.1200000e-01 	 0.0809606 
  3.1400000e-01 	 0.0866081 
  3.1600000e-01 	 0.089335 
  3.1800000e-01 	 0.0892162 
  3.2000000e-01 	 0.0864519 
  3.2200000e-01 	 0.0813392 
  3.2400000e-01 	 0.0742392 
  3.2600000e-01 	 0.0650636 
  3.2800000e-01 	 0.0536881 
  3.3000000e-01 	 0.0406946 
  3.3200000e-01 	 0.0267444 
  3.3400000e-01 	 0.0125367 
  3.3600000e-01 	 -0.00123515 
  3.3800000e-01 	 -0.0139268 
  3.4000000e-01 	 -0.0249827 
  3.4200000e-01 	 -0.0339695 
  3.4400000e-01 	 -0.0406021 
  3.4600000e-01 	 -0.044759 
  3.4800000e-01 	 -0.0464885 
  3.5000000e-01 	 -0.0460023 
  3.5200000e-01 	 -0.0436536 
  3.5400000e-01 	 -0.0399419 
  3.5600000e-01 	 -0.0354225 
  3.5800000e-01 	 -0.0307169 
  3.6000000e-01 	 -0.0264561 
  3.6200000e-01 	 -0.0232387 
  3.6400000e-01 	 -0.0215915 
  3.6600000e-01 	 -0.0219361 
  3.6800000e-01 	 -0.024561 
  3.7000000e-01 	 -0.0296037 
  3.7200000e-01 	 -0.0370426 
  3.7400000e-01 	 -0.0454457 
  3.7600000e-01 	 -0.0581855 
  3.7800000e-01 	 -0.0687665 
  3.8000000e-01 	 -0.078165 
  3.8200000e-01 	 -0.0888375 
  3.8400000e-01 	 -0.103218 
  3.8600000e-01 	 -0.122377 
  3.8800000e-01 	 -0.144512 
  3.9000000e-01 	 -0.165571 
  3.9200000e-01 	 -0.180559 
  3.9400000e-01 	 -0.185212 
  3.9600000e-01 	 -0.177604 
  3.9800000e-01 	 -0.158515 
  4.0000000e-01 	 -0.136716 
  4.0200000e-01 	 -0.114765 
  4.0400000e-01 	 -0.0998975 
  4.0600000e-01 	 -0.097194 
  4.0800000e-01 	 -0.107485 
  4.1000000e-01 	 -0.126697 
  4.1200000e-01 	 -0.146958 
  4.1400000e-01 	 -0.159166 
  4.1600000e-01 	 -0.156137 
  4.1800000e-01 	 -0.135324 
  4.2000000e-01 	 -0.0999455 
  4.2200000e-01 	 -0.0583547 
  4.2400000e-01 	 -0.0215537 
  4.2600000e-01 	 0.000146771 
  4.2800000e-01 	 0.00044961 
  4.3000000e-01 	 -0.0211009 
  4.3200000e-01 	 -0.0590004 
  4.3400000e-01 	 -0.103602 
  4.3600000e-01 	 -0.144176 
  4.3800000e-01 	 -0.172167 
  4.4000000e-01 	 -0.18359 
  4.4200000e-01 	 -0.17981 
  4.4400000e-01 	 -0.166559 
  4.4600000e-01 	 -0.151637 
  4.4800000e-01 	 -0.142148 
  4.5000000e-01 	 -0.142236 
  4.5200000e-01 	 -0.152098 
  4.5400000e-01 	 -0.168448 
  4.5600000e-01 	 -0.186138 
  4.5800000e-01 	 -0.200235 
  4.6000000e-01 	 -0.207727 
  4.6200000e-01 	 -0.208265 
  4.6400000e-01 	 -0.203752 
  4.6600000e-01 	 -0.197055 
  4.6800000e-01 	 -0.190469 
  4.7000000e-01 	 -0.184659 
  4.7200000e-01 	 -0.178385 
  4.7400000e-01 	 -0.169391 
  4.7600000e-01 	 -0.155787 
  4.7800000e-01 	 -0.13743 
  4.8000000e-01 	 -0.116643 
  4.8200000e-01 	 -0.0978289 
  4.8400000e-01 	 -0.0860943 
  4.8600000e-01 	 -0.0853131 
  4.8800000e-01 	 -0.0964103 
  4.9000000e-01 	 -0.116583 
  4.9200000e-01 	 -0.139872 
  4.9400000e-01 	 -0.158966 
  4.9600000e-01 	 -0.167684 
  4.9800000e-01 	 -0.163232 
  5.0000000e-01 	 -0.149432 
