  3.0000000e-01 	 0.199189 	 0.219288 
  3.1783893e-01 	 0.235542 	 0.257828 
  3.3673861e-01 	 0.28849 	 0.268395 
  3.5676213e-01 	 0.363404 	 0.360822 
  3.7797631e-01 	 0.412396 	 0.41164 
  4.0045196e-01 	 0.567008 	 0.52371 
  4.2426407e-01 	 0.653914 	 0.633604 
  4.4949212e-01 	 0.73828 	 0.832518 
  4.7622032e-01 	 0.954755 	 0.899803 
  5.0453785e-01 	 1.11343 	 1.02836 
  5.3453923e-01 	 1.32237 	 1.34846 
  5.6632459e-01 	 1.74933 	 1.64369 
  6.0000000e-01 	 1.95427 	 2.12627 
  6.3567786e-01 	 1.93977 	 1.97769 
  6.7347723e-01 	 2.15558 	 2.11228 
  7.1352427e-01 	 2.4143 	 2.2128 
  7.5595263e-01 	 2.4116 	 2.39924 
  8.0090391e-01 	 2.33979 	 2.40141 
  8.4852814e-01 	 2.40911 	 2.3881 
  8.9898425e-01 	 2.92303 	 2.74639 
  9.5244063e-01 	 2.9926 	 2.84474 
  1.0090757e+00 	 3.11784 	 2.9639 
  1.0690785e+00 	 2.92173 	 3.15907 
  1.1326492e+00 	 3.25089 	 3.14981 
  1.2000000e+00 	 3.44349 	 3.21976 
  1.2713557e+00 	 3.86975 	 3.88044 
  1.3469545e+00 	 3.39276 	 3.44555 
  1.4270485e+00 	 3.61518 	 3.66823 
  1.5119053e+00 	 4.19894 	 3.83584 
  1.6018078e+00 	 4.17238 	 3.91132 
  1.6970563e+00 	 4.7318 	 4.8089 
  1.7979685e+00 	 4.48716 	 4.21853 
  1.9048813e+00 	 5.06539 	 4.79371 
  2.0181514e+00 	 5.2956 	 5.11723 
  2.1381569e+00 	 4.6657 	 4.65256 
  2.2652984e+00 	 4.80684 	 4.9148 
  2.4000000e+00 	 5.01762 	 4.7719 
  2.5427114e+00 	 5.17906 	 4.73315 
  2.6939089e+00 	 4.89784 	 5.02584 
  2.8540971e+00 	 5.13129 	 4.91204 
  3.0238105e+00 	 4.97899 	 4.95078 
  3.2036157e+00 	 4.61607 	 5.02204 
  3.3941125e+00 	 4.80972 	 4.69718 
  3.5959370e+00 	 4.99327 	 4.93258 
  3.8097625e+00 	 4.99788 	 5.04036 
  4.0363028e+00 	 4.68265 	 5.42845 
  4.2763138e+00 	 4.58064 	 5.23633 
  4.5305967e+00 	 5.25367 	 5.25718 
  4.8000000e+00 	 5.01042 	 4.8694 
  5.0854229e+00 	 4.87399 	 4.9869 
  5.3878178e+00 	 4.62819 	 4.99788 
  5.7081942e+00 	 4.43167 	 4.47508 
  6.0476210e+00 	 3.99169 	 4.48146 
  6.4072313e+00 	 3.92129 	 4.16534 
  6.7882251e+00 	 3.85184 	 3.65954 
  7.1918740e+00 	 3.56876 	 3.33746 
  7.6195250e+00 	 3.31587 	 3.31307 
  8.0726056e+00 	 3.04072 	 3.21215 
  8.5526277e+00 	 2.71178 	 3.0667 
  9.0611934e+00 	 2.69668 	 2.62506 
  9.6000000e+00 	 2.5284 	 2.52979 
  1.0170846e+01 	 2.38138 	 2.37222 
  1.0775636e+01 	 2.23181 	 2.47139 
  1.1416388e+01 	 2.11136 	 2.06129 
  1.2095242e+01 	 1.98804 	 2.05597 
  1.2814463e+01 	 1.91365 	 1.85006 
  1.3576450e+01 	 1.80579 	 1.67454 
  1.4383748e+01 	 1.67136 	 1.66086 
  1.5239050e+01 	 1.58482 	 1.58338 
  1.6145211e+01 	 1.61329 	 1.58884 
  1.7105255e+01 	 1.60586 	 1.58971 
  1.8122387e+01 	 1.59736 	 1.59655 
  1.9200000e+01 	 1.59211 	 1.59017 
  2.0341691e+01 	 1.57956 	 1.57373 
  2.1551271e+01 	 1.56064 	 1.56461 
  2.2832777e+01 	 1.54438 	 1.57267 
  2.4190484e+01 	 1.59494 	 1.58244 
  2.5628925e+01 	 1.56991 	 1.59471 
  2.7152900e+01 	 1.60548 	 1.60313 
  2.8767496e+01 	 1.59897 	 1.60535 
  3.0478100e+01 	 1.55666 	 1.6038 
  3.2290422e+01 	 1.59856 	 1.5974 
  3.4210511e+01 	 1.56009 	 1.59467 
  3.6244774e+01 	 1.57061 	 1.59957 
  3.8400000e+01 	 1.62243 	 1.60744 
  4.0683383e+01 	 1.57846 	 1.60591 
  4.3102543e+01 	 1.60513 	 1.59583 
  4.5665553e+01 	 1.6081 	 1.63379 
  4.8380968e+01 	 1.56659 	 1.56777 
