
 4.2014210e+001    1.5644e-002 
 4.2014460e+001    1.5928e-001 
 4.2014710e+001    1.9492e-001 
 4.2014960e+001    7.6086e-002 
 4.2015210e+001   -9.8401e-002 
 4.2015460e+001   -1.7806e-001 
 4.2015710e+001   -1.1870e-001 
 4.2015960e+001   -2.0096e-002 
 4.2016210e+001    4.2337e-003 
 4.2016460e+001   -4.2585e-002 
 4.2016710e+001   -7.2610e-002 
 4.2016960e+001   -4.8817e-002 
 4.2017210e+001   -3.4051e-002 
 4.2017460e+001   -9.0438e-002 
 4.2017710e+001   -1.7144e-001 
 4.2017960e+001   -1.5785e-001 
 4.2018210e+001    1.0327e-003 
 4.2018460e+001    2.1561e-001 
 4.2018710e+001    3.3847e-001 
 4.2018960e+001    2.9939e-001 
 4.2019210e+001    1.4646e-001 
 4.2019460e+001   -2.0829e-002 
 4.2019710e+001   -1.2614e-001 
 4.2019960e+001   -1.3627e-001 
 4.2020210e+001   -5.8331e-002 
 4.2020460e+001    5.4251e-002 
 4.2020710e+001    1.2000e-001 
 4.2020960e+001    9.5144e-002 
 4.2021210e+001    2.3090e-002 
 4.2021460e+001   -9.2603e-003 
 4.2021710e+001    2.9954e-002 
 4.2021960e+001    8.7236e-002 
 4.2022210e+001    9.7504e-002 
 4.2022460e+001    5.5116e-002 
 4.2022710e+001   -8.0746e-003 
 4.2022960e+001   -7.9631e-002 
 4.2023210e+001   -1.5796e-001 
 4.2023460e+001   -2.0520e-001 
 4.2023710e+001   -1.6691e-001 
 4.2023960e+001   -5.2321e-002 
 4.2024210e+001    5.0131e-002 
 4.2024460e+001    6.5994e-002 
 4.2024710e+001    1.4752e-002 
 4.2024960e+001   -3.0267e-002 
 4.2025210e+001   -3.2502e-002 
 4.2025460e+001   -2.0652e-005 
 4.2025710e+001    7.8760e-002 
 4.2025960e+001    2.3940e-001 
 4.2026210e+001    4.4985e-001 
 4.2026460e+001    5.6254e-001 
 4.2026710e+001    4.3077e-001 
 4.2026960e+001    8.8001e-002 
 4.2027210e+001   -2.3887e-001 
 4.2027460e+001   -3.3658e-001 
 4.2027710e+001   -2.0948e-001 
 4.2027960e+001   -4.5660e-002 
 4.2028210e+001    1.7502e-003 
 4.2028460e+001   -4.7604e-002 
 4.2028710e+001   -8.0485e-002 
 4.2028960e+001   -4.7388e-002 
 4.2029210e+001    2.5431e-004 
 4.2029460e+001    2.1568e-003 
 4.2029710e+001   -3.6090e-002 
 4.2029960e+001   -7.2512e-002 
 4.2030210e+001   -9.5929e-002 
 4.2030460e+001   -1.2897e-001 
 4.2030710e+001   -1.7131e-001 
 4.2030960e+001   -1.7516e-001 
 4.2031210e+001   -9.7612e-002 
 4.2031460e+001    3.5760e-002 
 4.2031710e+001    1.4280e-001 
 4.2031960e+001    1.6251e-001 
 4.2032210e+001    1.0725e-001 
 4.2032460e+001    3.6154e-002 
 4.2032710e+001   -5.3632e-003 
 4.2032960e+001   -9.8389e-003 
 4.2033210e+001    1.1431e-002 
 4.2033460e+001    4.7720e-002 
 4.2033710e+001    8.5844e-002 
 4.2033960e+001    1.0261e-001 
 4.2034210e+001    7.0713e-002 
 4.2034460e+001   -2.4748e-002 
 4.2034710e+001   -1.6654e-001 
 4.2034960e+001   -2.9307e-001 
 4.2035210e+001   -3.1952e-001 
 4.2035460e+001   -2.0307e-001 
 4.2035710e+001   -9.8828e-004 
 4.2035960e+001    1.5581e-001 
 4.2036210e+001    1.7161e-001 
 4.2036460e+001    6.9102e-002 
 4.2036710e+001   -4.7343e-002 
 4.2036960e+001   -1.0388e-001 
 4.2037210e+001   -1.1010e-001 
 4.2037460e+001   -1.0257e-001 
 4.2037710e+001   -7.9930e-002 
 4.2037960e+001   -3.2974e-002 
 4.2038211e+001   -1.2037e-002 
 4.2038461e+001   -9.3229e-002 
 4.2038711e+001   -2.5450e-001 
 4.2038961e+001   -3.4567e-001 
 4.2039211e+001   -2.4206e-001 
 4.2039461e+001   -4.6970e-003 
 4.2039711e+001    1.7405e-001 
 4.2039961e+001    1.8246e-001 
 4.2040211e+001    8.8816e-002 
 4.2040461e+001    2.0557e-002 
 4.2040711e+001    1.1289e-002 
 4.2040961e+001    8.1231e-003 
 4.2041211e+001   -2.2116e-002 
 4.2041461e+001   -6.1215e-002 
 4.2041711e+001   -9.6734e-002 
 4.2041961e+001   -1.4359e-001 
 4.2042211e+001   -1.9194e-001 
 4.2042461e+001   -1.7994e-001 
 4.2042711e+001   -5.5365e-002 
 4.2042961e+001    1.4674e-001 
 4.2043211e+001    3.1349e-001 
 4.2043461e+001    3.4711e-001 
 4.2043711e+001    2.4347e-001 
 4.2043961e+001    8.3097e-002 
 4.2044211e+001   -4.1361e-002 
 4.2044461e+001   -8.4843e-002 
 4.2044711e+001   -5.6342e-002 
 4.2044961e+001    5.5277e-003 
 4.2045211e+001    5.4888e-002 
 4.2045461e+001    5.7942e-002 
 4.2045711e+001    1.6394e-002 
 4.2045961e+001   -2.5010e-002 
 4.2046211e+001   -1.1344e-002 
 4.2046461e+001    6.7543e-002 
 4.2046711e+001    1.5623e-001 
 4.2046961e+001    1.7866e-001 
 4.2047211e+001    1.1046e-001 
 4.2047461e+001    3.8862e-003 
 4.2047711e+001   -6.3075e-002 
 4.2047961e+001   -5.7877e-002 
 4.2048211e+001   -8.2378e-003 
 4.2048461e+001    4.4440e-002 
 4.2048711e+001    8.3181e-002 
 4.2048961e+001    9.8969e-002 
 4.2049211e+001    6.3025e-002 
 4.2049461e+001   -4.6740e-002 
 4.2049711e+001   -1.8658e-001 
 4.2049961e+001   -2.4730e-001 
 4.2050211e+001   -1.4528e-001 
 4.2050461e+001    8.5725e-002 
 4.2050711e+001    3.0802e-001 
 4.2050961e+001    3.8900e-001 
 4.2051211e+001    2.9788e-001 
 4.2051461e+001    1.0963e-001 
 4.2051711e+001   -6.6470e-002 
 4.2051961e+001   -1.6185e-001 
 4.2052211e+001   -1.7343e-001 
 4.2052461e+001   -1.3593e-001 
 4.2052711e+001   -8.2895e-002 
 4.2052961e+001   -3.6044e-002 
 4.2053211e+001   -1.5651e-002 
 4.2053461e+001   -3.4031e-002 
 4.2053711e+001   -7.0998e-002 
 4.2053961e+001   -7.7603e-002 
 4.2054211e+001   -2.4559e-002 
 4.2054461e+001    6.1508e-002 
 4.2054711e+001    1.2728e-001 
 4.2054961e+001    1.5147e-001 
 4.2055211e+001    1.5439e-001 
 4.2055461e+001    1.5163e-001 
 4.2055711e+001    1.2530e-001 
 4.2055961e+001    5.7796e-002 
 4.2056211e+001   -2.1775e-002 
 4.2056461e+001   -5.6490e-002 
 4.2056711e+001   -3.5756e-002 
 4.2056961e+001   -2.1915e-002 
 4.2057211e+001   -7.0826e-002 
 4.2057461e+001   -1.3950e-001 
 4.2057711e+001   -1.2117e-001 
 4.2057961e+001    1.3514e-002 
 4.2058211e+001    1.5587e-001 
 4.2058461e+001    1.7781e-001 
 4.2058711e+001    8.2125e-002 
 4.2058961e+001   -1.6891e-002 
 4.2059211e+001   -5.0792e-002 
 4.2059461e+001   -7.0389e-002 
 4.2059711e+001   -1.4001e-001 
 4.2059961e+001   -2.1549e-001 
 4.2060211e+001   -1.8741e-001 
 4.2060461e+001   -3.3864e-002 
 4.2060711e+001    1.2688e-001 
 4.2060961e+001    1.5939e-001 
 4.2061211e+001    5.7822e-002 
 4.2061461e+001   -5.7549e-002 
 4.2061711e+001   -7.4280e-002 
 4.2061961e+001    1.2338e-002 
 4.2062211e+001    1.2538e-001 
 4.2062461e+001    1.8969e-001 
 4.2062711e+001    1.7181e-001 
 4.2062961e+001    7.2790e-002 
 4.2063211e+001   -7.4481e-002 
 4.2063461e+001   -1.9962e-001 
 4.2063711e+001   -2.2163e-001 
 4.2063961e+001   -1.1028e-001 
 4.2064211e+001    7.6384e-002 
 4.2064461e+001    2.2818e-001 
 4.2064711e+001    2.6908e-001 
 4.2064961e+001    2.1340e-001 
 4.2065211e+001    1.3831e-001 
 4.2065461e+001    1.0639e-001 
 4.2065711e+001    1.1981e-001 
 4.2065961e+001    1.4119e-001 
 4.2066211e+001    1.3666e-001 
 4.2066461e+001    8.9414e-002 
 4.2066711e+001   -8.4036e-003 
 4.2066961e+001   -1.4699e-001 
 4.2067211e+001   -2.7886e-001 
 4.2067461e+001   -3.3327e-001 
 4.2067711e+001   -2.7347e-001 
 4.2067961e+001   -1.3826e-001 
 4.2068211e+001   -1.5868e-002 
 4.2068461e+001    2.6161e-002 
 4.2068711e+001   -1.2463e-002 
 4.2068961e+001   -7.5214e-002 
 4.2069211e+001   -9.8279e-002 
 4.2069461e+001   -6.2025e-002 
 4.2069711e+001   -7.3367e-003 
 4.2069961e+001    2.7553e-003 
 4.2070211e+001   -5.4650e-002 
 4.2070461e+001   -1.4377e-001 
 4.2070711e+001   -2.1686e-001 
 4.2070961e+001   -2.6156e-001 
 4.2071211e+001   -2.8389e-001 
 4.2071461e+001   -2.6089e-001 
 4.2071711e+001   -1.5203e-001 
 4.2071961e+001    2.7067e-002 
 4.2072211e+001    1.7498e-001 
 4.2072461e+001    1.8703e-001 
 4.2072711e+001    6.5095e-002 
 4.2072961e+001   -8.1042e-002 
 4.2073211e+001   -1.4365e-001 
 4.2073461e+001   -1.0821e-001 
 4.2073711e+001   -3.8203e-002 
 4.2073961e+001   -4.6856e-004 
 4.2074211e+001   -1.8695e-002 
 4.2074461e+001   -7.6118e-002 
 4.2074711e+001   -1.3666e-001 
 4.2074961e+001   -1.6390e-001 
 4.2075211e+001   -1.3694e-001 
 4.2075461e+001   -6.0730e-002 
 4.2075711e+001    3.4988e-002 
 4.2075961e+001    1.0836e-001 
 4.2076211e+001    1.2621e-001 
 4.2076461e+001    8.4930e-002 
 4.2076711e+001    1.5007e-002 
 4.2076961e+001   -4.1924e-002 
 4.2077211e+001   -6.6197e-002 
 4.2077461e+001   -6.8319e-002 
 4.2077711e+001   -6.4614e-002 
 4.2077961e+001   -5.6115e-002 
 4.2078211e+001   -4.1165e-002 
 4.2078461e+001   -3.7328e-002 
 4.2078711e+001   -6.4863e-002 
 4.2078961e+001   -1.0037e-001 
 4.2079211e+001   -7.3195e-002 
 4.2079461e+001    5.8970e-002 
 4.2079711e+001    2.3189e-001 
 4.2079961e+001    3.0684e-001 
 4.2080211e+001    2.0687e-001 
 4.2080461e+001    1.1647e-002 
 4.2080711e+001   -1.0685e-001 
 4.2080961e+001   -4.8980e-002 
 4.2081211e+001    1.2023e-001 
 4.2081461e+001    2.4232e-001 
 4.2081711e+001    2.1756e-001 
 4.2081961e+001    8.5076e-002 
 4.2082211e+001   -3.3796e-002 
 4.2082461e+001   -5.6091e-002 
 4.2082711e+001    2.8161e-003 
 4.2082961e+001    7.9200e-002 
 4.2083211e+001    1.4696e-001 
 4.2083461e+001    2.2865e-001 
 4.2083711e+001    3.2410e-001 
 4.2083961e+001    3.6983e-001 
 4.2084211e+001    3.0641e-001 
 4.2084461e+001    1.6910e-001 
 4.2084711e+001    6.2376e-002 
 4.2084961e+001    3.4845e-002 
 4.2085211e+001    2.3505e-002 
 4.2085461e+001   -4.9438e-002 
 4.2085711e+001   -1.6039e-001 
 4.2085961e+001   -2.1353e-001 
 4.2086211e+001   -1.7036e-001 
 4.2086461e+001   -8.9401e-002 
 4.2086711e+001   -2.4014e-002 
 4.2086961e+001    5.7727e-002 
 4.2087211e+001    2.0282e-001 
 4.2087461e+001    3.5967e-001 
 4.2087711e+001    4.0252e-001 
 4.2087961e+001    2.7712e-001 
 4.2088211e+001    7.6436e-002 
 4.2088461e+001   -4.8661e-002 
 4.2088711e+001   -3.0129e-002 
 4.2088961e+001    7.6640e-002 
 4.2089211e+001    1.6343e-001 
 4.2089461e+001    1.5521e-001 
 4.2089711e+001    4.5851e-002 
 4.2089961e+001   -1.0801e-001 
 4.2090211e+001   -2.1335e-001 
 4.2090461e+001   -1.9083e-001 
 4.2090711e+001   -3.7928e-002 
 4.2090961e+001    1.5058e-001 
 4.2091211e+001    2.4658e-001 
 4.2091461e+001    1.9054e-001 
 4.2091711e+001    3.3378e-002 
 4.2091961e+001   -1.1721e-001 
 4.2092211e+001   -1.8368e-001 
 4.2092461e+001   -1.6115e-001 
 4.2092711e+001   -9.8020e-002 
 4.2092961e+001   -4.8755e-002 
 4.2093211e+001   -3.7378e-002 
 4.2093461e+001   -5.0224e-002 
 4.2093711e+001   -5.4783e-002 
 4.2093961e+001   -2.7763e-002 
 4.2094211e+001    2.5522e-002 
 4.2094461e+001    7.2378e-002 
 4.2094711e+001    7.7326e-002 
 4.2094961e+001    3.3703e-002 
 4.2095211e+001   -3.0808e-002 
 4.2095461e+001   -8.6879e-002 
 4.2095711e+001   -1.3530e-001 
 4.2095961e+001   -1.9014e-001 
 4.2096211e+001   -2.3445e-001 
 4.2096461e+001   -2.2320e-001 
 4.2096711e+001   -1.4862e-001 
 4.2096961e+001   -7.8684e-002 
 4.2097211e+001   -9.5174e-002 
 4.2097461e+001   -1.9227e-001 
 4.2097711e+001   -2.6409e-001 
 4.2097961e+001   -2.0752e-001 
 4.2098211e+001   -2.8463e-002 
 4.2098461e+001    1.5864e-001 
 4.2098711e+001    2.2706e-001 
 4.2098961e+001    1.3404e-001 
 4.2099211e+001   -5.4259e-002 
 4.2099461e+001   -2.1364e-001 
 4.2099711e+001   -2.5117e-001 
 4.2099961e+001   -1.7250e-001 
 4.2100211e+001   -6.8525e-002 
 4.2100461e+001   -2.6462e-002 
 4.2100711e+001   -5.6179e-002 
 4.2100961e+001   -1.0810e-001 
 4.2101211e+001   -1.4318e-001 
 4.2101461e+001   -1.5765e-001 
 4.2101711e+001   -1.4698e-001 
 4.2101961e+001   -8.4591e-002 
 4.2102211e+001    4.1538e-002 
 4.2102461e+001    1.8423e-001 
 4.2102711e+001    2.5165e-001 
 4.2102961e+001    1.7936e-001 
 4.2103211e+001   -4.3000e-003 
 4.2103461e+001   -1.8297e-001 
 4.2103711e+001   -2.3568e-001 
 4.2103961e+001   -1.3740e-001 
 4.2104211e+001    1.4334e-002 
 4.2104461e+001    8.2819e-002 
 4.2104711e+001    1.6778e-002 
 4.2104961e+001   -1.0301e-001 
 4.2105211e+001   -1.4485e-001 
 4.2105461e+001   -5.6268e-002 
 4.2105711e+001    9.0139e-002 
 4.2105961e+001    1.8028e-001 
 4.2106211e+001    1.7378e-001 
 4.2106461e+001    1.1977e-001 
 4.2106711e+001    6.9679e-002 
 4.2106961e+001    1.3603e-002 
 4.2107211e+001   -7.7095e-002 
 4.2107461e+001   -1.7488e-001 
 4.2107711e+001   -2.0758e-001 
 4.2107961e+001   -1.4364e-001 
 4.2108211e+001   -2.9433e-002 
 4.2108461e+001    6.9611e-002 
 4.2108711e+001    1.3332e-001 
 4.2108961e+001    1.7272e-001 
 4.2109211e+001    1.8231e-001 
 4.2109461e+001    1.4572e-001 
 4.2109711e+001    8.0430e-002 
 4.2109961e+001    3.5755e-002 
 4.2110211e+001    3.1231e-002 
 4.2110461e+001    2.3295e-002 
 4.2110711e+001   -4.2162e-002 
 4.2110961e+001   -1.5322e-001 
 4.2111211e+001   -2.3088e-001 
 4.2111461e+001   -2.0744e-001 
 4.2111711e+001   -9.2078e-002 
 4.2111961e+001    4.2598e-002 
 4.2112211e+001    1.2438e-001 
 4.2112461e+001    1.3109e-001 
 4.2112711e+001    9.8094e-002 
 4.2112961e+001    8.7427e-002 
 4.2113211e+001    1.3466e-001 
 4.2113461e+001    2.1333e-001 
 4.2113711e+001    2.5627e-001 
 4.2113961e+001    2.1356e-001 
 4.2114212e+001    8.5307e-002 
 4.2114462e+001   -8.5451e-002 
 4.2114712e+001   -2.2510e-001 
 4.2114962e+001   -2.4811e-001 
 4.2115212e+001   -1.1701e-001 
 4.2115462e+001    9.3078e-002 
 4.2115712e+001    2.2915e-001 
 4.2115962e+001    2.0064e-001 
 4.2116212e+001    7.1563e-002 
 4.2116462e+001   -1.7710e-002 
 4.2116712e+001   -5.8761e-003 
 4.2116962e+001    4.7537e-002 
 4.2117212e+001    6.3816e-002 
 4.2117462e+001    3.6033e-002 
 4.2117712e+001    2.3431e-003 
 4.2117962e+001   -2.6864e-002 
 4.2118212e+001   -7.1855e-002 
 4.2118462e+001   -1.2424e-001 
 4.2118712e+001   -1.2628e-001 
 4.2118962e+001   -3.2449e-002 
 4.2119212e+001    1.1906e-001 
 4.2119462e+001    2.2247e-001 
 4.2119712e+001    2.0753e-001 
 4.2119962e+001    1.1577e-001 
 4.2120212e+001    5.2471e-002 
 4.2120462e+001    6.3374e-002 
 4.2120712e+001    8.5202e-002 
 4.2120962e+001    3.0729e-002 
 4.2121212e+001   -9.9056e-002 
 4.2121462e+001   -2.1154e-001 
 4.2121712e+001   -2.2362e-001 
 4.2121962e+001   -1.4461e-001 
 4.2122212e+001   -5.6845e-002 
 4.2122462e+001   -3.0686e-002 
 4.2122712e+001   -6.4523e-002 
 4.2122962e+001   -9.6931e-002 
 4.2123212e+001   -6.7526e-002 
 4.2123462e+001    3.2283e-002 
 4.2123712e+001    1.5856e-001 
 4.2123962e+001    2.5087e-001 
 4.2124212e+001    2.6288e-001 
 4.2124462e+001    1.7545e-001 
 4.2124712e+001    1.3953e-002 
 4.2124962e+001   -1.3776e-001 
 4.2125212e+001   -1.7543e-001 
 4.2125462e+001   -6.7357e-002 
 4.2125712e+001    9.1359e-002 
 4.2125962e+001    1.5266e-001 
 4.2126212e+001    6.3517e-002 
 4.2126462e+001   -7.5369e-002 
 4.2126712e+001   -1.1603e-001 
 4.2126962e+001   -1.8282e-002 
 4.2127212e+001    1.1721e-001 
 4.2127462e+001    1.5960e-001 
 4.2127712e+001    7.0169e-002 
 4.2127962e+001   -7.8858e-002 
 4.2128212e+001   -1.7887e-001 
 4.2128462e+001   -1.6937e-001 
 4.2128712e+001   -7.0126e-002 
 4.2128962e+001    4.6933e-002 
 4.2129212e+001    1.1390e-001 
 4.2129462e+001    1.0545e-001 
 4.2129712e+001    3.7151e-002 
 4.2129962e+001   -5.6313e-002 
 4.2130212e+001   -1.3335e-001 
 4.2130462e+001   -1.5313e-001 
 4.2130712e+001   -1.0044e-001 
 4.2130962e+001   -1.0340e-002 
 4.2131212e+001    5.2893e-002 
 4.2131462e+001    5.6464e-002 
 4.2131712e+001    2.5561e-002 
 4.2131962e+001   -4.6873e-003 
 4.2132212e+001   -4.3392e-002 
 4.2132462e+001   -1.1565e-001 
 4.2132712e+001   -1.8760e-001 
 4.2132962e+001   -1.7313e-001 
 4.2133212e+001   -4.6280e-002 
 4.2133462e+001    8.9396e-002 
 4.2133712e+001    9.7398e-002 
 4.2133962e+001   -2.7998e-002 
 4.2134212e+001   -1.3959e-001 
 4.2134462e+001   -9.5764e-002 
 4.2134712e+001    8.7102e-002 
 4.2134962e+001    2.6019e-001 
 4.2135212e+001    2.9923e-001 
 4.2135462e+001    2.0934e-001 
 4.2135712e+001    8.2177e-002 
 4.2135962e+001   -1.5346e-002 
 4.2136212e+001   -8.4288e-002 
 4.2136462e+001   -1.3771e-001 
 4.2136712e+001   -1.4439e-001 
 4.2136962e+001   -6.4873e-002 
 4.2137212e+001    6.7378e-002 
 4.2137462e+001    1.5123e-001 
 4.2137712e+001    1.3117e-001 
 4.2137962e+001    7.4847e-002 
 4.2138212e+001    9.7902e-002 
 4.2138462e+001    2.2177e-001 
 4.2138712e+001    3.4409e-001 
 4.2138962e+001    3.5081e-001 
 4.2139212e+001    2.2177e-001 
 4.2139462e+001    1.8558e-002 
 4.2139712e+001   -1.8809e-001 
 4.2139962e+001   -3.4667e-001 
 4.2140212e+001   -4.1347e-001 
 4.2140462e+001   -3.6850e-001 
 4.2140712e+001   -2.4942e-001 
 4.2140962e+001   -1.3306e-001 
 4.2141212e+001   -6.4829e-002 
 4.2141462e+001   -2.1817e-002 
 4.2141712e+001    4.5033e-002 
 4.2141962e+001    1.4465e-001 
 4.2142212e+001    2.2968e-001 
 4.2142462e+001    2.3885e-001 
 4.2142712e+001    1.5231e-001 
 4.2142962e+001    1.3924e-002 
 4.2143212e+001   -9.8788e-002 
 4.2143462e+001   -1.3718e-001 
 4.2143712e+001   -1.1922e-001 
 4.2143962e+001   -9.9312e-002 
 4.2144212e+001   -1.0147e-001 
 4.2144462e+001   -9.5081e-002 
 4.2144712e+001   -4.0088e-002 
 4.2144962e+001    5.9259e-002 
 4.2145212e+001    1.5661e-001 
 4.2145462e+001    2.0948e-001 
 4.2145712e+001    2.1029e-001 
 4.2145962e+001    1.7703e-001 
 4.2146212e+001    1.2637e-001 
 4.2146462e+001    5.6406e-002 
 4.2146712e+001   -5.0207e-002 
 4.2146962e+001   -2.0102e-001 
 4.2147212e+001   -3.6034e-001 
 4.2147462e+001   -4.4569e-001 
 4.2147712e+001   -3.8155e-001 
 4.2147962e+001   -1.7560e-001 
 4.2148212e+001    6.1958e-002 
 4.2148462e+001    1.9392e-001 
 4.2148712e+001    1.6650e-001 
 4.2148962e+001    4.9607e-002 
 4.2149212e+001   -3.4195e-002 
 4.2149462e+001   -2.1859e-002 
 4.2149712e+001    4.6675e-002 
 4.2149962e+001    8.7212e-002 
 4.2150212e+001    5.9593e-002 
 4.2150462e+001   -4.9416e-003 
 4.2150712e+001   -5.0305e-002 
 4.2150962e+001   -5.5402e-002 
 4.2151212e+001   -4.7354e-002 
 4.2151462e+001   -6.1412e-002 
 4.2151712e+001   -9.2208e-002 
 4.2151962e+001   -9.3792e-002 
 4.2152212e+001   -3.9540e-002 
 4.2152462e+001    2.5168e-002 
 4.2152712e+001    1.9352e-002 
 4.2152962e+001   -6.8702e-002 
 4.2153212e+001   -1.3918e-001 
 4.2153462e+001   -8.1831e-002 
 4.2153712e+001    8.3050e-002 
 4.2153962e+001    2.0503e-001 
 4.2154212e+001    1.6229e-001 
 4.2154462e+001   -1.0796e-002 
 4.2154712e+001   -1.7951e-001 
 4.2154962e+001   -2.5984e-001 
 4.2155212e+001   -2.6638e-001 
 4.2155462e+001   -2.2715e-001 
 4.2155712e+001   -1.2625e-001 
 4.2155962e+001    3.3183e-002 
 4.2156212e+001    1.6154e-001 
 4.2156462e+001    1.5002e-001 
 4.2156712e+001    7.5991e-003 
 4.2156962e+001   -1.2258e-001 
 4.2157212e+001   -1.1203e-001 
 4.2157462e+001    1.5380e-002 
 4.2157712e+001    1.2290e-001 
 4.2157962e+001    1.1721e-001 
 4.2158212e+001    2.8187e-002 
 4.2158462e+001   -5.7702e-002 
 4.2158712e+001   -9.3745e-002 
 4.2158962e+001   -8.4729e-002 
 4.2159212e+001   -4.1489e-002 
 4.2159462e+001    3.6077e-002 
 4.2159712e+001    1.3540e-001 
 4.2159962e+001    2.1629e-001 
 4.2160212e+001    2.3026e-001 
 4.2160462e+001    1.5833e-001 
 4.2160712e+001    3.8126e-002 
 4.2160962e+001   -5.2688e-002 
 4.2161212e+001   -6.4840e-002 
 4.2161462e+001   -3.7942e-002 
 4.2161712e+001   -6.6466e-002 
 4.2161962e+001   -1.8500e-001 
 4.2162212e+001   -3.0772e-001 
 4.2162462e+001   -3.1086e-001 
 4.2162712e+001   -1.6548e-001 
 4.2162962e+001    4.0748e-002 
 4.2163212e+001    2.0625e-001 
 4.2163462e+001    2.9950e-001 
 4.2163712e+001    3.3067e-001 
 4.2163962e+001    2.8700e-001 
 4.2164212e+001    1.4777e-001 
 4.2164462e+001   -4.0836e-002 
 4.2164712e+001   -1.5726e-001 
 4.2164962e+001   -1.1049e-001 
 4.2165212e+001    5.1092e-002 
 4.2165462e+001    1.6866e-001 
 4.2165712e+001    1.2995e-001 
 4.2165962e+001   -1.3244e-002 
 4.2166212e+001   -1.0482e-001 
 4.2166462e+001   -5.9247e-002 
 4.2166712e+001    5.0880e-002 
 4.2166962e+001    9.6836e-002 
 4.2167212e+001    5.4948e-002 
 4.2167462e+001    2.3621e-002 
 4.2167712e+001    8.0503e-002 
 4.2167962e+001    1.7142e-001 
 4.2168212e+001    1.7745e-001 
 4.2168462e+001    7.2304e-002 
 4.2168712e+001   -3.3429e-002 
 4.2168962e+001   -2.1389e-002 
 4.2169212e+001    8.6188e-002 
 4.2169462e+001    1.4039e-001 
 4.2169712e+001    3.6223e-002 
 4.2169962e+001   -1.5165e-001 
 4.2170212e+001   -2.3147e-001 
 4.2170462e+001   -9.9006e-002 
 4.2170712e+001    1.4021e-001 
 4.2170962e+001    2.7408e-001 
 4.2171212e+001    2.0133e-001 
 4.2171462e+001    1.8217e-002 
 4.2171712e+001   -1.1469e-001 
 4.2171962e+001   -1.4921e-001 
 4.2172212e+001   -1.5545e-001 
 4.2172462e+001   -1.8097e-001 
 4.2172712e+001   -1.7625e-001 
 4.2172962e+001   -8.4584e-002 
 4.2173212e+001    4.8204e-002 
 4.2173462e+001    1.1126e-001 
 4.2173712e+001    6.6374e-002 
 4.2173962e+001   -4.0133e-004 
 4.2174212e+001    1.8730e-002 
 4.2174462e+001    1.2708e-001 
 4.2174712e+001    2.2309e-001 
 4.2174962e+001    2.1509e-001 
 4.2175212e+001    1.1379e-001 
 4.2175462e+001    7.9245e-003 
 4.2175712e+001   -3.3387e-002 
 4.2175962e+001   -1.8467e-002 
 4.2176212e+001   -9.0671e-004 
 4.2176462e+001   -1.4774e-002 
 4.2176712e+001   -5.4078e-002 
 4.2176962e+001   -9.7711e-002 
 4.2177212e+001   -1.2869e-001 
 4.2177462e+001   -1.3124e-001 
 4.2177712e+001   -9.3849e-002 
 4.2177962e+001   -2.5283e-002 
 4.2178212e+001    4.5996e-002 
 4.2178462e+001    9.7164e-002 
 4.2178712e+001    1.2456e-001 
 4.2178962e+001    1.2403e-001 
